name,lat,lon
Bilbao,43.2627,-2.9253
Bermeo,43.4209,-2.7215
Berga,42.1043,1.8463
Benicàssim,40.05,0.0667
Benicarló,40.4165,0.4271
Benavente,42.0025,-5.6783
Béjar,40.3864,-5.7634
la Barceloneta,41.3799,2.1897
Barcelona,41.3888,2.159
Barbastro,42.0356,0.1269
Barañáin,42.8057,-1.6773
Barajas de Madrid,40.4737,-3.5778
Banyoles,42.1167,2.7667
Balaguer,41.7912,0.8109
Badalona,41.45,2.2474
Azuqueca de Henares,40.5657,-3.2675
Avilés,43.5547,-5.9248
Ávila,40.6572,-4.6995
Arteixo,43.3048,-8.5075
Arroyomolinos,40.2695,-3.9195
Arganda,40.3008,-3.4372
Arenys de Mar,41.5819,2.5494
Aranjuez,40.0311,-3.6025
Aranda de Duero,41.6704,-3.6892
Amposta,40.71,0.5786
Amorebieta,43.2167,-2.7333
Algorta,43.3493,-3.0094
Algete,40.5971,-3.4974
Alcorcón,40.3458,-3.8249
Alcobendas,40.5475,-3.642
Alcañiz,41.05,-0.1333
Alcalá de Henares,40.482,-3.36
Nou Barris,41.4416,2.1773
Pinar de Chamartín,40.479,-3.6684
Playa del Ingles,27.7567,-15.5787
Puerto del Carmen,28.9231,-13.6658
Ceuta,35.8892,-5.3204
Moncloa-Aravaca,40.4355,-3.7317
Eixample,41.389,2.1618
Les Corts,41.3871,2.1301
Sarrià-Sant Gervasi,41.401,2.1394
Horta-Guinardó,41.4185,2.1677
Sants-Montjuïc,41.3726,2.1546
Sant Martí,41.4181,2.1993
Ciutat Vella,41.3802,2.1732
Arganzuela,40.4002,-3.6962
San Blas-Canillejas,40.4389,-3.6154
Latina,40.389,-3.7457
Usera,40.3887,-3.7004
Salamanca,40.4297,-3.6798
Chamberí,40.434,-3.7038
Carabanchel,40.3909,-3.7242
Madrid Centro,40.4183,-3.7028
Retiro,40.4132,-3.6831
Barri Gòtic,41.3836,2.1763
Poble Sec,41.3745,2.1633
Hostafrancs,41.3769,2.1431
La Bordeta,41.374,2.1438
La Bonanova,41.4058,2.1324
Las Tres Torres,41.3999,2.1293
el Poblenou,41.4039,2.2041
El Carmel,41.4176,2.1591
l'Alfàs del Pi,38.5806,-0.1032
Las Gabias,37.1355,-3.6703
Delicias,41.6493,-0.9076
Almozara,41.6612,-0.9017
Montecanal,41.6296,-0.9387
Oliver-Valdefierro,41.6445,-0.9335
Santutxu,43.2535,-2.9161
Fort Pienc,41.3946,2.1795
Dreta de l'Eixample,41.3961,2.1669
Vallcarca,41.4121,2.1439
Sagrada Família,41.4041,2.1733
Sant Martí de Provençals,41.4202,2.1963
Los Realejos,28.3849,-16.5828
Pasaia,43.3253,-1.9271
Basauri,43.2397,-2.8858
Llefià,41.4381,2.2195
Corvera de Asturias,43.5355,-5.8889
Tres Cantos,40.6009,-3.7081
Iturrama,42.8085,-1.6582
Ermitagaña,42.8108,-1.6641
Primer Ensanche,42.8148,-1.649
Segundo Ensanche,42.8139,-1.643
Fuencarral-El Pardo,40.4984,-3.7314
Villa de Vallecas,40.367,-3.6015
Natahoyo,43.5403,-5.6823
Sarrià,41.4027,2.1162
l'Antiga Esquerra de l'Eixample,41.3894,2.1552
el Baix Guinardó,41.4118,2.1678
la Prosperitat,41.4427,2.182
el Putxet i el Farró,41.4069,2.1439
Provenals del Poblenou,41.4111,2.2026
Sant Antoni,41.3786,2.1594
la Vila de Gràcia,41.4031,2.1569
la Nova Esquerra de l'Eixample,41.3831,2.149
Porta,41.4349,2.1788
Sants - Badal,41.3747,2.1277
la Maternitat i Sant Ramon,41.3812,2.1174
Sant Gervasi - Galvany,41.3975,2.143
el Camp d'en Grassot i Gràcia Nova,41.4063,2.165
la Marina de Port,41.36,2.1399
Vilapicina i la Torre Llobeta,41.4286,2.1741
el Camp de l'Arpa del Clot,41.412,2.1825
Navas,41.418,2.186
la Guineueta,41.4388,2.1689
les Roquetes,41.4481,2.1752
la Verneda i la Pau,41.424,2.203
el Turó de la Peira,41.4323,2.169
el Besòs i el Maresme,41.4131,2.2174
el Guinardó,41.4188,2.1736
Barri de Sant Andreu,41.4369,2.1902
Barri de les Corts,41.387,2.1347
Waal,6.8866,46.2151
Fadhigaradle,6.1756,45.2987
Ziway,7.9333,38.7167
Yirga ‘Alem,6.75,38.4167
Yabēlo,4.8833,38.0833
Werota,11.9167,37.7
Wenjī,8.45,39.2833
Tēpī,7.2,35.45
Shashemenē,7.2,38.6
Shambu,9.5667,37.1
Shakiso,5.7649,38.9101
Sebeta,8.9167,38.6167
Robīt,12.0167,39.6333
Nejo,9.5,35.5
Nazrēt,8.55,39.2667
Mojo,8.5868,39.1211
Metu,8.3,35.5833
Metahāra,8.9,39.9167
Mendī,9.8,35.1
Mek'ele,13.4967,39.4753
Maych’ew,12.7875,39.5422
Korem,12.5058,39.5228
K’olīto,7.3167,38.0833
Kibre Mengist,5.8833,38.9833
Kemisē,10.7167,39.87
Kombolcha,11.0816,39.7434
Jinka,5.65,36.65
Jimma,7.6734,36.8344
Jijiga,9.35,42.8
Inda Silasē,14.1031,38.2829
Hosa’ina,7.5498,37.8537
Harar,9.3139,42.1182
Hāgere Hiywet,8.9833,37.85
El Bahay,6.3466,45.4781
Gondar,12.6,37.4667
Goba,7.0167,39.9833
Waliso,8.5342,37.9652
Ginir,7.1395,40.7108
Gimbi,9.1703,35.8349
Raqo,6.4192,45.8525
Genet,9.0667,38.5
Gelemso,8.8167,40.5167
Gebre Guracha,9.8,38.4
Gambēla,8.25,34.5833
Finote Selam,10.7,37.2667
Fichē,9.8,38.7333
Felege Neway,6.3,36.8833
Golwayn,6.5073,45.8349
Dubti,11.7329,41.082
Dodola,6.9833,39.1833
Dire Dawa,9.5931,41.8661
Dīla,6.4167,38.3167
Desē,11.1333,39.6333
Dembī Dolo,8.5333,34.8
Bishoftu,8.7522,38.9785
Debre Tabor,11.85,38.0167
Debre Mark’os,10.35,37.7333
Debre Birhan,9.6795,39.5326
Debark’,13.1561,37.8981
Butajīra,8.1167,38.3667
Burē,10.7,37.0667
Bonga,7.2724,36.2416
Bodītī,6.9667,37.8667
Bichena,10.45,38.2
Bedēsa,8.9,40.7833
Bedelē,8.456,36.353
Batī,11.1915,40.0168
Bako,5.7833,36.5667
Bahir Dar,11.5936,37.3908
Hawassa,7.062,38.4763
Āsosa,10.0667,34.5333
Āsbe Teferī,9.0857,40.8671
Asaita,11.5684,41.4387
Āsasa,7.1,39.2
Āreka,7.0667,37.7
Arba Minch,6.0333,37.55
Axum,14.1211,38.7234
Hagere Maryam,5.6342,38.236
Āgaro,7.85,36.65
Ādīs Zemen,12.1167,37.7833
Addis Ababa,9.025,38.7469
Ādīgrat,14.277,39.462
Ādēt,11.2667,37.4833
Abomsa,9.9833,39.9833
Qorof,6.5822,46.4333
Kahandhale,5.7528,45.646
Lasoano,6.2553,45.3853
Neefkuceliye,6.5546,45.3899
Yamarugley,6.8077,46.0848
Sodo,6.86,37.7616
Digih Habar Es,6.4426,45.9833
Ylöjärvi,61.5563,23.5961
Vuosaari,60.2096,25.142
Vihti,60.417,24.3196
Varkaus,62.3153,27.873
Vantaa,60.2941,25.041
Valkeakoski,61.2642,24.0312
Vaasa,63.096,21.6158
Uusikaupunki,60.8004,21.4084
Tuusula,60.4037,25.0264
Turku,60.4515,22.2687
Tornio,65.8481,24.1466
Tampere,61.4991,23.7871
Siilinjärvi,63.0833,27.6667
Sibbo,60.3775,25.2691
Seinäjoki,62.7945,22.8282
Savonlinna,61.8699,28.88
Salo,60.3833,23.1333
Rovaniemi,66.5,25.7167
Riihimäki,60.7377,24.7773
Rauma,61.1272,21.5113
Raisio,60.4859,22.169
Raahe,64.6833,24.4833
Pori,61.4833,21.7833
Pirkkala,61.4612,23.6323
Oulu,65.0124,25.4682
Nurmijärvi,60.4641,24.8073
Nokia,61.4667,23.5
Munkkiniemi,60.1986,24.8777
Mikkeli,61.6886,27.2723
Mellunkylä,60.2336,25.0995
Mäntsälä,60.6333,25.3167
Lovisa,60.4566,26.225
Loimaa,60.8497,23.0561
Lohja,60.2486,24.0653
Lieto,60.5103,22.4618
Lempäälä,61.3167,23.75
Lauttasaari,60.159,24.868
Laukaa,62.4141,25.9519
Lappeenranta,61.0587,28.1887
Lahti,60.9827,25.6615
Kirkkonummi,60.1238,24.4385
Kuusamo,65.9645,29.1888
Kuopio,62.8924,27.677
Kouvola,60.8667,26.7
Kotka,60.4664,26.9458
Korsholm,63.1142,21.6822
Kokkola,63.8385,23.1307
Klaukkala,60.3824,24.751
Kerava,60.4034,25.105
Kemi,65.7364,24.5637
Karhula,60.5216,26.9312
Kangasala,61.4638,24.076
Kallio,60.1843,24.9503
Kajaani,64.2273,27.7285
Kaarina,60.4072,22.369
Kaarela,60.2517,24.8811
Jyväskylä,62.2415,25.7209
Joensuu,62.6012,29.7632
Järvenpää,60.4737,25.0899
Janakkala,60.9,24.6
Jämsä,61.8642,25.19
Jakobstad,63.6749,22.7026
Imatra,61.1718,28.7524
Iisalmi,63.5592,27.1907
Hyvinge,60.6333,24.8667
Hollola,61.05,25.4333
Helsinki,60.1695,24.9354
Heinola,61.2056,26.0381
Haukipudas,65.1765,25.3523
Hamina,60.5697,27.1979
Hämeenlinna,60.996,24.4643
Forssa,60.8146,23.6215
Espoo,60.2052,24.6522
Porvoo,60.3923,25.6651
Anjala,60.6833,26.8333
Väståboland,60.2997,22.3004
Suva,-18.1368,178.4253
Sigatoka,-18.1431,177.5069
Nadi,-17.8031,177.4162
Lautoka,-17.6169,177.4505
Labasa,-16.4332,179.3645
Nasinu,-18.0705,178.5131
Stanley,-51.6938,-57.857
Palikir - National Government Center,6.9248,158.1611
Tórshavn,62.0097,-6.7716
Yerres,48.7178,2.4934
Wittenheim,47.8109,7.3276
Wattrelos,50.7012,3.2181
Wasquehal,50.6704,3.1338
Voiron,45.3647,5.5856
Vitry-sur-Seine,48.7872,2.4033
Vitry-le-François,48.7247,4.5844
Vitrolles,43.46,5.2486
Vitré,48.1228,-1.2098
Viry-Châtillon,48.6721,2.3932
Viroflay,48.8008,2.1618
Vincennes,48.8486,2.4377
Villiers-sur-Marne,48.831,2.5484
Villiers-le-Bel,49.0088,2.3982
Villeurbanne,45.766,4.8795
Villers-lès-Nancy,48.6733,6.1528
Villepinte,48.962,2.5325
Villeparisis,48.9421,2.6146
Villeneuve-sur-Lot,44.4085,0.7042
Villeneuve-Saint-Georges,48.7322,2.4492
Villeneuve-le-Roi,48.7368,2.4008
Villeneuve-la-Garenne,48.9394,2.3148
Villenave-d'Ornon,44.7794,-0.5671
Villemomble,48.8833,2.5
Villejuif,48.7939,2.3599
Villefranche-sur-Saône,45.9897,4.7196
Villefontaine,45.6128,5.1506
Vigneux-sur-Seine,48.7029,2.4136
Vierzon,47.2219,2.0684
Vienne,45.5257,4.8748
Vichy,46.1271,3.4258
Vesoul,47.626,6.1425
Vertou,47.1688,-1.4729
Versailles,48.8036,2.1342
Verrières-le-Buisson,48.7456,2.268
Vernon,49.0929,1.4633
Verneuil-sur-Seine,48.9739,1.9648
Verdun,49.1596,5.3829
Vénissieux,45.6971,4.8859
Vendôme,47.7929,1.0656
Vence,43.7225,7.1118
Vélizy-Villacoublay,48.782,2.194
Vauréal,49.0333,2.0333
Vaulx-en-Velin,45.7869,4.9251
Vanves,48.8234,2.2902
Vannes,47.6569,-2.762
Vandœuvre-lès-Nancy,48.6612,6.1711
Vallauris,43.578,7.0545
Valenciennes,50.3591,3.5251
Valence,44.9256,4.9096
Tulle,45.2658,1.7723
Troyes,48.3007,4.0852
Tremblay-en-France,48.9496,2.5684
Trappes,48.7741,2.0178
Tours,47.3948,0.704
Tournefeuille,43.5887,1.3192
Tourlaville,49.6383,-1.5664
Tourcoing,50.7239,3.1612
Toulouse,43.6043,1.4437
Toulon,43.1244,5.9284
Toul,48.6808,5.8912
Torcy,48.8506,2.6508
Thonon-les-Bains,46.3705,6.4798
Thionville,49.3599,6.1604
Thiais,48.765,2.3961
Tergnier,49.6561,3.3011
Taverny,49.0254,2.2169
Tassin-la-Demi-Lune,45.755,4.7881
Tarbes,43.2341,0.0714
Talence,44.8085,-0.5891
Suresnes,48.8714,2.2293
Sucy-en-Brie,48.7687,2.5347
Strasbourg,48.5839,7.7455
Stains,48.95,2.3833
Sotteville-lès-Rouen,49.4097,1.09
Sorgues,44.0102,4.8738
Soisy-sous-Montmorency,48.9881,2.3016
Soissons,49.3817,3.3236
Six-Fours-les-Plages,43.0917,5.8246
Sin-le-Noble,50.3616,3.1311
Seynod,45.8855,6.0883
Sèvres,48.8229,2.2176
Sevran,48.9447,2.5275
Sète,43.4028,3.6928
Sens,48.1974,3.2833
Senlis,49.2072,2.5866
Sélestat,48.262,7.4489
Sedan,49.7019,4.9403
Schiltigheim,48.6075,7.7493
Sceaux,48.7764,2.2903
Savigny-sur-Orge,48.6768,2.3484
Savigny-le-Temple,48.5741,2.5829
Saumur,47.2593,-0.0781
Sartrouville,48.9482,2.1917
Sarreguemines,49.11,7.0675
Sarcelles,48.9974,2.3782
Saran,47.9501,1.876
Sannois,48.9667,2.25
Sanary-sur-Mer,43.1198,5.8016
Salon-de-Provence,43.6423,5.0948
Sallanches,45.9442,6.6316
Saint-Sébastien-sur-Loire,47.2077,-1.5033
Saint-Raphaël,43.4233,6.7735
Saint-Quentin,49.8489,3.2876
Saint-Priest,45.6965,4.9438
Saint-Pol-sur-Mer,51.0312,2.3398
Saint-Pierre-des-Corps,47.3862,0.7485
Saint-Ouen-l'Aumône,49.0435,2.1213
Saint-Ouen,48.9065,2.3334
Saint-Omer,50.7483,2.2609
Saint-Nazaire,47.2751,-2.2179
Saint-Michel-sur-Orge,48.6348,2.3083
Saint-Médard-en-Jalles,44.8955,-0.7178
Saint-Maximin-la-Sainte-Baume,43.4481,5.8608
Saint-Maur-des-Fossés,48.794,2.4932
Saint-Martin-d'Hères,45.1787,5.7628
Saint-Mandé,48.8386,2.4158
Saint-Malo,48.6474,-2.0088
Saint-Loup,43.2777,5.4313
Saint-Louis,47.5921,7.5592
Saint-Lô,49.1162,-1.0903
Saint-Leu-la-Forêt,49.0167,2.25
Saint-Leu,46.7306,4.5008
Saint-Laurent-du-Var,43.6732,7.19
Saint-Jean-de-la-Ruelle,47.9113,1.8648
Saint-Jean-de-Braye,47.913,1.977
Saint-Herblain,47.2115,-1.651
Saint-Gratien,48.9735,2.2873
Saint-Germain-en-Laye,48.8964,2.0904
Saint-Genis-Laval,45.6954,4.7932
Saint-Fons,45.7088,4.8532
Saint-Étienne-du-Rouvray,49.3779,1.1047
Saint-Étienne,45.4339,4.39
Saintes,45.7474,-0.6349
Sainte-Marguerite,43.262,5.4012
Sainte-Geneviève-des-Bois,48.6468,2.3197
Sainte-Foy-lès-Lyon,45.7338,4.8026
Saint-Égrève,45.2331,5.6815
Saint-Dizier,48.6377,4.9489
Saint-Dié-des-Vosges,48.2843,6.9492
Saint-Denis,48.9356,2.3539
Saint-Cyr-sur-Loire,47.4,0.6667
Saint-Cyr-l'École,48.7986,2.0681
Saint-Cloud,48.846,2.2029
Saint-Chamond,45.4759,4.5129
Saint-Brieuc,48.5151,-2.7684
Saint-Avold,49.1046,6.704
Saint-Avertin,47.3636,0.7399
Saint-Amand-les-Eaux,50.4472,3.4308
Rueil-Malmaison,48.8765,2.1897
Royan,45.6281,-1.0315
Rouen,49.4431,1.0993
Roubaix,50.6942,3.1746
Rosny-sous-Bois,48.8702,2.4991
Ronchin,50.5988,3.0906
Romorantin-Lanthenay,47.3667,1.75
Romans-sur-Isère,45.0496,5.066
Romainville,48.8854,2.4348
Roissy-en-Brie,48.7916,2.6475
Rodez,44.3526,2.5734
Rochefort,45.943,-0.9677
Roanne,46.0362,4.068
Ris-Orangis,48.6511,2.4141
Riom,45.8936,3.1126
Rillieux-la-Pape,45.8167,4.9
Rezé,47.1906,-1.5688
Rennes,48.112,-1.6743
Reims,49.2653,4.0285
Rambouillet,48.6437,1.8299
Quimper,47.996,-4.098
Puteaux,48.8834,2.2389
Port-de-Bouc,43.4066,4.9809
Pontoise,49.05,2.1
Pontivy,48.0684,-2.9664
Pontarlier,46.9035,6.3554
Pont-à-Mousson,48.907,6.0564
Poitiers,46.5826,0.3435
Poissy,48.929,2.0495
Ploemeur,47.7351,-3.4295
Plaisir,48.8232,1.9541
Plaisance-du-Touch,43.5655,1.2965
Pierrefitte-sur-Seine,48.9669,2.361
Pessac,44.8056,-0.6324
Pertuis,43.6942,5.5029
Perpignan,42.6976,2.8954
Périgueux,45.1869,0.7144
Pau,43.3112,-0.3558
Paris,48.8534,2.3488
Pantin,48.8944,2.4094
Pamiers,43.1165,1.6108
Palaiseau,48.7183,2.2498
Ozoir-la-Ferrière,48.767,2.6687
Oyonnax,46.2592,5.6573
Outreau,50.7054,1.5897
Oullins,45.714,4.8076
Osny,49.0701,2.0628
Orvault,47.2712,-1.6236
Orsay,48.6957,2.1873
Orly,48.7479,2.3925
Orléans,47.9029,1.9039
Orange,44.1381,4.8102
Olivet,47.8622,1.8991
Octeville,49.6261,-1.6435
Noyon,49.5833,3.0
Noisy-le-Sec,48.8915,2.4645
Noisy-le-Grand,48.8498,2.5627
Noisiel,48.8487,2.6244
Nogent-sur-Oise,49.2716,2.4707
Nogent-sur-Marne,48.8367,2.4825
Niort,46.3231,-0.4588
Nîmes,43.8366,4.3579
Nice,43.7031,7.2661
Nevers,46.9896,3.159
Neuilly-sur-Seine,48.8846,2.2696
Neuilly-sur-Marne,48.8537,2.549
Neuilly-Plaisance,48.8634,2.506
Narbonne,43.184,3.0014
Nantes,47.2172,-1.5534
Nanterre,48.892,2.2068
Nancy,48.6844,6.185
Muret,43.46,1.3254
Mulhouse,47.752,7.3287
Moulins,46.5646,3.3324
Mougins,43.6007,6.9952
Morsang-sur-Orge,48.6618,2.3534
Morlaix,48.5778,-3.8279
Mont-Saint-Aignan,49.4631,1.0936
Montrouge,48.8162,2.3139
Montreuil,48.8642,2.4432
Montpellier,43.6109,3.8764
Montmorency,48.9883,2.3434
Montluçon,46.3402,2.6025
Montivilliers,49.5452,0.1877
Montigny-lès-Metz,49.0956,6.1527
Montigny-lès-Cormeilles,48.982,2.2003
Montigny-le-Bretonneux,48.7664,2.034
Montgeron,48.7054,2.4504
Montfermeil,48.8982,2.5791
Montesson,48.9092,2.1375
Montereau-Fault-Yonne,48.3833,2.95
Montélimar,44.5547,4.7547
Mont-de-Marsan,43.8902,-0.4971
Montceau-les-Mines,46.6667,4.3667
Montbrison,45.6075,4.0652
Montbéliard,47.5096,6.7982
Montauban,44.0176,1.3542
Montargis,47.997,2.7326
Mons-en-Barœul,50.6333,3.1167
Moissy-Cramayel,48.626,2.6012
Mitry-Mory,48.9833,2.6167
Miramas,43.5851,5.0027
Millau,44.0997,3.0785
Meyzieu,45.7664,5.0028
Meylan,45.2098,5.7776
Meudon,48.8138,2.235
Metz,49.1191,6.1727
Mérignac,44.8425,-0.6451
Menton,43.7765,7.5044
Melun,48.5457,2.6536
Meaux,48.9601,2.8788
Mazargues,43.2462,5.3979
Mayenne,48.3034,-0.6138
Maurepas,48.7649,1.9292
Mauguio,43.6169,4.0074
Maubeuge,50.2788,3.9727
Massy,48.7269,2.283
Martigues,43.4074,5.0553
Marseille,43.297,5.3811
Marmande,44.5036,0.1655
Marly-le-Roi,48.8667,2.0833
Marignane,43.4173,5.2146
Marcq-en-Barœul,50.6667,3.0833
Mantes-la-Ville,48.9737,1.7025
Mantes-la-Jolie,48.9905,1.7167
Manosque,43.8288,5.7869
Mandelieu-la-Napoule,43.5458,6.9373
Malakoff,48.82,2.3
Maisons-Laffitte,48.9526,2.1452
Maisons-Alfort,48.8117,2.4394
Mâcon,46.3141,4.8282
Lyon,45.7485,4.8467
Lunéville,48.5927,6.4938
Lunel,43.6778,4.1361
Lucé,48.4369,1.4636
Louviers,49.2167,1.1667
Lourdes,43.0946,-0.0461
Lormont,44.8765,-0.5192
Lorient,47.7482,-3.3718
Loos,50.6098,3.0187
Lons-le-Saunier,46.6754,5.5558
Longjumeau,48.6931,2.2943
Lomme,50.6436,2.9872
Lognes,48.8354,2.63
Livry-Gargan,48.9193,2.543
L'Isle-sur-la-Sorgue,43.9197,5.0514
Lisieux,49.1466,0.2292
Lingolsheim,48.5575,7.6825
Limoges,45.8336,1.2476
Limeil-Brévannes,48.7448,2.487
Limay,48.9955,1.7408
Lille,50.633,3.0586
Liévin,50.4198,2.7807
Libourne,44.9145,-0.2419
L'Haÿ-les-Roses,48.7794,2.3373
Le Vésinet,48.8928,2.1331
Levallois-Perret,48.8939,2.2886
Les Sables-d'Olonne,46.4969,-1.7847
Les Pennes-Mirabeau,43.4101,5.3084
Les Pavillons-sous-Bois,48.9068,2.5065
Les Olives,43.3239,5.4584
Les Mureaux,48.9917,1.9097
Les Lilas,48.8799,2.4206
Les Herbiers,46.871,-1.0156
Les Clayes-sous-Bois,48.8221,1.9868
Le Puy-en-Velay,45.0437,3.8852
Le Pré-Saint-Gervais,48.8855,2.4042
Le Pontet,43.9612,4.8601
Le Plessis-Trévise,48.8107,2.5736
Le Plessis-Robinson,48.7889,2.2708
Le Petit-Quevilly,49.4134,1.0616
Le Perreux-sur-Marne,48.85,2.5
Le Pecq,48.8932,2.1037
Lens,50.433,2.8279
Le Mée-sur-Seine,48.5316,2.6283
Le Mans,48.0021,0.2025
Le Kremlin-Bicêtre,48.8147,2.3607
Le Havre,49.4935,0.1078
Le Grand-Quevilly,49.4008,1.0458
Le Creusot,46.8071,4.4163
Le Chesnay,48.8222,2.1221
Le Cannet,43.5766,7.0191
Le Bouscat,44.8649,-0.5986
Le Blanc-Mesnil,48.9387,2.4614
Laxou,48.6837,6.1493
La Valette-du-Var,43.1376,5.9832
Laval,48.0725,-0.7702
Lattes,43.5677,3.9028
La Teste-de-Buch,44.6328,-1.1451
La Seyne-sur-Mer,43.1032,5.8782
La Roche-sur-Yon,46.6697,-1.4276
La Rochelle,46.1631,-1.1522
La Pomme,43.2899,5.4415
Laon,49.5631,3.6271
Lannion,48.7326,-3.4566
Lanester,47.7632,-3.3393
Landerneau,48.4515,-4.2518
Lambersart,50.65,3.0333
La Madeleine,50.646,3.0758
Lagny-sur-Marne,48.8667,2.7167
La Garenne-Colombes,48.9047,2.2469
La Garde,43.1247,6.0103
La Flèche,47.6982,-0.0755
La Crau,43.1496,6.074
La Courneuve,48.928,2.3963
La Ciotat,43.1748,5.6045
La Chapelle-sur-Erdre,47.2996,-1.5524
La Celle-Saint-Cloud,48.8503,2.1452
Jouy-le-Moutier,49.0107,2.0403
Joué-lès-Tours,47.3491,0.6651
Joinville-le-Pont,48.8254,2.4746
Ivry-sur-Seine,48.8157,2.3849
Istres,43.5134,4.9875
Issy-les-Moulineaux,48.821,2.2772
Issoire,45.5442,3.249
Illzach,47.7742,7.3518
Illkirch-Graffenstaden,48.5289,7.7152
Hyères,43.1204,6.1286
Houilles,48.9216,2.1926
Hérouville-Saint-Clair,49.2109,-0.3065
Herblay,48.9899,2.1699
Hénin-Beaumont,50.4136,2.9649
Hem,50.6526,3.1868
Hazebrouck,50.7237,2.5373
Hayange,49.3288,6.0628
Hautmont,50.2508,3.9214
Yutz,49.3557,6.1926
Haubourdin,50.6083,2.9914
Halluin,50.7863,3.1261
Haguenau,48.8156,7.7905
Guyancourt,48.7733,2.0739
Gujan-Mestras,44.636,-1.0682
Guéret,46.1718,1.8717
Guérande,47.3283,-2.4293
Grigny,48.6541,2.3934
Grenoble,45.1787,5.7148
Grasse,43.6578,6.9254
Grande-Synthe,51.0154,2.2998
Gradignan,44.7736,-0.614
Goussainville,49.0137,2.466
Gonesse,48.9869,2.4489
Givors,45.5906,4.7688
Gif-sur-Yvette,48.6833,2.1333
Gien,47.6933,2.6309
Gentilly,48.8129,2.3417
Gennevilliers,48.9333,2.3
Garges-lès-Gonesse,48.9679,2.3978
Gardanne,43.4549,5.4691
Garches,48.8423,2.1823
Gap,44.5586,6.0787
Gagny,48.8833,2.5333
Frontignan,43.4478,3.7552
Fresnes,48.7557,2.3224
Fréjus,43.4332,6.7356
Franconville,48.9833,2.2333
Fougères,48.3516,-1.1996
Fos-sur-Mer,43.4377,4.9446
Forbach,49.1885,6.8926
Fontenay-sous-Bois,48.8544,2.4827
Fontenay-le-Comte,46.4667,-0.8062
Fontenay-aux-Roses,48.7932,2.2928
Fontainebleau,48.4091,2.7018
Fontaine,45.1927,5.6882
Floirac,44.8306,-0.5268
Fleury-les-Aubrais,47.9333,1.9181
Flers,48.7372,-0.5747
Firminy,45.3896,4.2886
Fécamp,49.7579,0.3746
Faches-Thumesnil,50.5833,3.0667
Eysines,44.8844,-0.6514
Évry,48.6328,2.4405
Évreux,49.0241,1.1508
Étampes,48.4351,2.1623
La Baule-Escoublac,47.2922,-2.364
Ermont,48.99,2.258
Éragny,49.0167,2.1
Équeurdreville-Hainneville,49.6487,-1.6531
Épinay-sur-Seine,48.9535,2.3151
Épinal,48.1832,6.453
Épernay,49.04,3.9592
Elbeuf,49.2867,1.0029
Élancourt,48.7842,1.9552
Écully,45.7744,4.7776
Échirolles,45.146,5.7144
Eaubonne,48.9971,2.2825
Dunkerque,51.0344,2.3768
Dreux,48.7365,1.3657
Draveil,48.6847,2.4142
Drancy,48.9258,2.4453
Draguignan,43.5369,6.4646
Douarnenez,48.0954,-4.329
Douai,50.3707,3.0792
Domont,49.0278,2.3264
Dole,47.0922,5.4897
Dijon,47.3167,5.0167
Digne-les-Bains,44.0925,6.232
Dieppe,49.9216,1.0777
Deuil-la-Barre,48.9767,2.3272
Denain,50.3293,3.3943
Décines-Charpieu,45.7687,4.9588
Dax,43.7103,-1.0537
Dammarie-les-Lys,48.5167,2.65
Cugnaux,43.5364,1.3443
Croix,50.6785,3.1493
Créteil,48.7927,2.4657
Crépy-en-Valois,49.2336,2.8881
Creil,49.2567,2.4848
Cran-Gevrier,45.9,6.1
Cournon-d'Auvergne,45.7412,3.1964
Courbevoie,48.8967,2.2567
Coulommiers,48.8145,3.085
Couëron,47.2147,-1.7245
Coudekerque-Branche,51.0229,2.3936
Cormeilles-en-Parisis,48.9711,2.2049
Corbeil-Essonnes,48.606,2.4876
Conflans-Sainte-Honorine,49.0016,2.0969
Concarneau,47.8754,-3.919
Compiègne,49.4179,2.8261
Combs-la-Ville,48.665,2.5696
Pontault-Combault,48.7981,2.6068
Colomiers,43.6106,1.3347
Colombes,48.9188,2.254
Colmar,48.0808,7.3558
Cognac,45.6958,-0.3287
Cluses,46.0625,6.575
Clichy-sous-Bois,48.9102,2.5532
Clichy,48.9002,2.3095
Clermont-Ferrand,45.7797,3.0868
Clamart,48.803,2.2669
Cholet,47.0589,-0.8797
Choisy-le-Roi,48.7685,2.4187
Chilly-Mazarin,48.7149,2.3164
Chevilly-Larue,48.7648,2.3503
Cherbourg-Octeville,49.6398,-1.6164
Chenôve,47.2932,5.0046
Chennevières-sur-Marne,48.797,2.5405
Chelles,48.8811,2.593
Chaville,48.8056,2.1886
Chaumont,48.1112,5.1413
Chatou,48.8898,2.1586
Châtillon,48.8024,2.2935
Châtenay-Malabry,48.7651,2.2666
Châtellerault,46.817,0.5452
Château-Thierry,49.0464,3.403
Châteauroux,46.8125,1.6936
Châteaudun,48.0709,1.3378
Chartres,48.4468,1.4892
Charleville-Mézières,49.7685,4.7249
Charenton-le-Pont,48.8221,2.4122
Champs-sur-Marne,48.85,2.6
Champigny-sur-Marne,48.8164,2.4937
Chambéry,45.5663,5.9208
Chamalières,45.7736,3.067
Chalon-sur-Saône,46.7811,4.8537
Châlons-en-Champagne,48.9539,4.3672
Challans,46.8458,-1.8794
Cestas,44.7447,-0.6819
Cesson-Sévigné,48.1212,-1.603
Cergy,49.0364,2.0761
Cenon,44.8561,-0.5336
